County,State,County Name,Key
51119,Virginia,Middlesex,middlesex2024
51121,Virginia,Montgomery,montgomery2024
51125,Virginia,Nelson,nelson2024
51127,Virginia,New Kent,new kent2024
51131,Virginia,Northampton,northampton2024
51133,Virginia,Northumberland,northumberland2024
51135,Virginia,Nottoway,nottoway2024
51137,Virginia,Orange,orange2024
51139,Virginia,Page,page2024
51141,Virginia,Patrick,patrick2024
51143,Virginia,Pittsylvania,pittsylvania2024
51145,Virginia,Powhatan,powhatan2024
51147,Virginia,Prince Edward,prince edward2024
51149,Virginia,Prince George,prince george2024
51153,Virginia,Prince William,prince william2024
51155,Virginia,Pulaski,pulaski2024
51157,Virginia,Rappahannock,rappahannock2024
51159,Virginia,Richmond,richmond2024
51161,Virginia,Roanoke,roanoke2024
51163,Virginia,Rockbridge,rockbridge2024
51165,Virginia,Rockingham,rockingham2024
51167,Virginia,Russell,russell2024
51169,Virginia,Scott,scott2024
51171,Virginia,Shenandoah,shenandoah2024
51173,Virginia,Smyth,smyth2024
51175,Virginia,Southampton,southampton2024
51177,Virginia,Spotsylvania,spotsylvania2024
51179,Virginia,Stafford,stafford2024
51181,Virginia,Surry,surry2024
51183,Virginia,Sussex,sussex2024
51185,Virginia,Tazewell,tazewell2024
51187,Virginia,Warren,warren2024
51191,Virginia,Washington,washington2024
51193,Virginia,Westmoreland,westmoreland2024
51195,Virginia,Wise,wise2024
51197,Virginia,Wythe,wythe2024
51199,Virginia,York,york2024
51510,Virginia,Alexandria City,alexandria city2024
51520,Virginia,Bristol City,bristol city2024
51530,Virginia,Buena Vista City,buena vista city2024
51540,Virginia,Charlottesville City,charlottesville city2024
51550,Virginia,Chesapeake City,chesapeake city2024
51570,Virginia,Colonial Heights City,colonial heights city2024
51580,Virginia,Covington City,covington city2024
51590,Virginia,Danville City,danville city2024
51595,Virginia,Emporia City,emporia city2024
51600,Virginia,Fairfax City,fairfax city2024
51610,Virginia,Falls Church City,falls church city2024
51620,Virginia,Franklin City,franklin city2024
51630,Virginia,Fredericksburg City,fredericksburg city2024
51640,Virginia,Galax City,galax city2024
51650,Virginia,Hampton City,hampton city2024
51660,Virginia,Harrisonburg City,harrisonburg city2024
51670,Virginia,Hopewell City,hopewell city2024
51678,Virginia,Lexington City,lexington city2024
51680,Virginia,Lynchburg City,lynchburg city2024
51683,Virginia,Manassas City,manassas city2024
51685,Virginia,Manassas Park City,manassas park city2024
51690,Virginia,Martinsville City,martinsville city2024
51700,Virginia,Newport News City,newport news city2024
51710,Virginia,Norfolk City,norfolk city2024
51720,Virginia,Norton City,norton city2024
51730,Virginia,Petersburg City,petersburg city2024
51735,Virginia,Poquoson City,poquoson city2024
51740,Virginia,Portsmouth City,portsmouth city2024
51750,Virginia,Radford City,radford city2024
51760,Virginia,Richmond City,richmond city2024
51770,Virginia,Roanoke City,roanoke city2024
51775,Virginia,Salem City,salem city2024
51790,Virginia,Staunton City,staunton city2024
51800,Virginia,Suffolk City,suffolk city2024
51810,Virginia,Virginia Beach City,virginia beach city2024
51820,Virginia,Waynesboro City,waynesboro city2024
51830,Virginia,Williamsburg City,williamsburg city2024
51840,Virginia,Winchester City,winchester city2024
53001,Washington,Adams,adams2024
53003,Washington,Asotin,asotin2024
53005,Washington,Benton,benton2024
53007,Washington,Chelan,chelan2024
53009,Washington,Clallam,clallam2024
53011,Washington,Clark,clark2024
53013,Washington,Columbia,columbia2024
53015,Washington,Cowlitz,cowlitz2024
53017,Washington,Douglas,douglas2024
53019,Washington,Ferry,ferry2024
53021,Washington,Franklin,franklin2024
53023,Washington,Garfield,garfield2024
53025,Washington,Grant,grant2024
53027,Washington,Grays Harbor,grays harbor2024
53029,Washington,Island,island2024
53031,Washington,Jefferson,jefferson2024
53033,Washington,King,king2024
53035,Washington,Kitsap,kitsap2024
53037,Washington,Kittitas,kittitas2024
53039,Washington,Klickitat,klickitat2024
53041,Washington,Lewis,lewis2024
53043,Washington,Lincoln,lincoln2024
53045,Washington,Mason,mason2024
53047,Washington,Okanogan,okanogan2024
53049,Washington,Pacific,pacific2024
53051,Washington,Pend Oreille,pend oreille2024
53053,Washington,Pierce,pierce2024
53055,Washington,San Juan,san juan2024
53057,Washington,Skagit,skagit2024
53059,Washington,Skamania,skamania2024
53061,Washington,Snohomish,snohomish2024
53063,Washington,Spokane,spokane2024
53065,Washington,Stevens,stevens2024
53067,Washington,Thurston,thurston2024
53069,Washington,Wahkiakum,wahkiakum2024
53071,Washington,Walla Walla,walla walla2024
53073,Washington,Whatcom,whatcom2024
53075,Washington,Whitman,whitman2024
53077,Washington,Yakima,yakima2024
54001,West Virginia,Barbour,barbour2024
54003,West Virginia,Berkeley,berkeley2024
54005,West Virginia,Boone,boone2024
54007,West Virginia,Braxton,braxton2024
54009,West Virginia,Brooke,brooke2024
54011,West Virginia,Cabell,cabell2024
54013,West Virginia,Calhoun,calhoun2024
54015,West Virginia,Clay,clay2024
54017,West Virginia,Doddridge,doddridge2024
54019,West Virginia,Fayette,fayette2024
54021,West Virginia,Gilmer,gilmer2024
54023,West Virginia,Grant,grant2024
54025,West Virginia,Greenbrier,greenbrier2024
54027,West Virginia,Hampshire,hampshire2024
54029,West Virginia,Hancock,hancock2024
54031,West Virginia,Hardy,hardy2024
54033,West Virginia,Harrison,harrison2024
54035,West Virginia,Jackson,jackson2024
54037,West Virginia,Jefferson,jefferson2024
54039,West Virginia,Kanawha,kanawha2024
54041,West Virginia,Lewis,lewis2024
54043,West Virginia,Lincoln,lincoln2024
54045,West Virginia,Logan,logan2024
54047,West Virginia,McDowell,mcdowell2024
54049,West Virginia,Marion,marion2024
54051,West Virginia,Marshall,marshall2024
54053,West Virginia,Mason,mason2024
54055,West Virginia,Mercer,mercer2024
54057,West Virginia,Mineral,mineral2024
54059,West Virginia,Mingo,mingo2024
54061,West Virginia,Monongalia,monongalia2024
54063,West Virginia,Monroe,monroe2024
54065,West Virginia,Morgan,morgan2024
54067,West Virginia,Nicholas,nicholas2024
54069,West Virginia,Ohio,ohio2024
54071,West Virginia,Pendleton,pendleton2024
54073,West Virginia,Pleasants,pleasants2024
54075,West Virginia,Pocahontas,pocahontas2024
54077,West Virginia,Preston,preston2024
54079,West Virginia,Putnam,putnam2024
54081,West Virginia,Raleigh,raleigh2024
54083,West Virginia,Randolph,randolph2024
54085,West Virginia,Ritchie,ritchie2024
54087,West Virginia,Roane,roane2024
54089,West Virginia,Summers,summers2024
54091,West Virginia,Taylor,taylor2024
54093,West Virginia,Tucker,tucker2024
54095,West Virginia,Tyler,tyler2024
54097,West Virginia,Upshur,upshur2024
54099,West Virginia,Wayne,wayne2024
54101,West Virginia,Webster,webster2024
54103,West Virginia,Wetzel,wetzel2024
54105,West Virginia,Wirt,wirt2024
54107,West Virginia,Wood,wood2024
54109,West Virginia,Wyoming,wyoming2024
55001,Wisconsin,Adams,adams2024
55003,Wisconsin,Ashland,ashland2024
55005,Wisconsin,Barron,barron2024
55007,Wisconsin,Bayfield,bayfield2024
55009,Wisconsin,Brown,brown2024
55011,Wisconsin,Buffalo,buffalo2024
55013,Wisconsin,Burnett,burnett2024
55015,Wisconsin,Calumet,calumet2024
55017,Wisconsin,Chippewa,chippewa2024
55019,Wisconsin,Clark,clark2024
55021,Wisconsin,Columbia,columbia2024
55023,Wisconsin,Crawford,crawford2024
55025,Wisconsin,Dane,dane2024
55027,Wisconsin,Dodge,dodge2024
55029,Wisconsin,Door,door2024
55031,Wisconsin,Douglas,douglas2024
55033,Wisconsin,Dunn,dunn2024
55035,Wisconsin,Eau Claire,eau claire2024
55037,Wisconsin,Florence,florence2024
55039,Wisconsin,Fond du Lac,fond du lac2024
55041,Wisconsin,Forest,forest2024
55043,Wisconsin,Grant,grant2024
55045,Wisconsin,Green,green2024
55047,Wisconsin,Green Lake,green lake2024
55049,Wisconsin,Iowa,iowa2024
55051,Wisconsin,Iron,iron2024
55053,Wisconsin,Jackson,jackson2024
55055,Wisconsin,Jefferson,jefferson2024
55057,Wisconsin,Juneau,juneau2024
55059,Wisconsin,Kenosha,kenosha2024
55061,Wisconsin,Kewaunee,kewaunee2024
55063,Wisconsin,La Crosse,la crosse2024
55065,Wisconsin,Lafayette,lafayette2024
55067,Wisconsin,Langlade,langlade2024
55069,Wisconsin,Lincoln,lincoln2024
55071,Wisconsin,Manitowoc,manitowoc2024
55073,Wisconsin,Marathon,marathon2024
55075,Wisconsin,Marinette,marinette2024
55077,Wisconsin,Marquette,marquette2024
55078,Wisconsin,Menominee,menominee2024
55079,Wisconsin,Milwaukee,milwaukee2024
55081,Wisconsin,Monroe,monroe2024
55083,Wisconsin,Oconto,oconto2024
55085,Wisconsin,Oneida,oneida2024
55087,Wisconsin,Outagamie,outagamie2024
55089,Wisconsin,Ozaukee,ozaukee2024
55091,Wisconsin,Pepin,pepin2024
55093,Wisconsin,Pierce,pierce2024
55095,Wisconsin,Polk,polk2024
55097,Wisconsin,Portage,portage2024
55099,Wisconsin,Price,price2024
55101,Wisconsin,Racine,racine2024
55103,Wisconsin,Richland,richland2024
55105,Wisconsin,Rock,rock2024
55107,Wisconsin,Rusk,rusk2024
55109,Wisconsin,St. Croix,st. croix2024
55111,Wisconsin,Sauk,sauk2024
55113,Wisconsin,Sawyer,sawyer2024
55115,Wisconsin,Shawano,shawano2024
55117,Wisconsin,Sheboygan,sheboygan2024
55119,Wisconsin,Taylor,taylor2024
55121,Wisconsin,Trempealeau,trempealeau2024
55123,Wisconsin,Vernon,vernon2024
55125,Wisconsin,Vilas,vilas2024
55127,Wisconsin,Walworth,walworth2024
55129,Wisconsin,Washburn,washburn2024
55131,Wisconsin,Washington,washington2024
55133,Wisconsin,Waukesha,waukesha2024
55135,Wisconsin,Waupaca,waupaca2024
55137,Wisconsin,Waushara,waushara2024
55139,Wisconsin,Winnebago,winnebago2024
55141,Wisconsin,Wood,wood2024
56001,Wyoming,Albany,albany2024
56003,Wyoming,Big Horn,big horn2024
56005,Wyoming,Campbell,campbell2024
56007,Wyoming,Carbon,carbon2024
56009,Wyoming,Converse,converse2024
56011,Wyoming,Crook,crook2024
56013,Wyoming,Fremont,fremont2024
56015,Wyoming,Goshen,goshen2024
56017,Wyoming,Hot Springs,hot springs2024
56019,Wyoming,Johnson,johnson2024
56021,Wyoming,Laramie,laramie2024
56023,Wyoming,Lincoln,lincoln2024
56025,Wyoming,Natrona,natrona2024
56027,Wyoming,Niobrara,niobrara2024
56029,Wyoming,Park,park2024
56031,Wyoming,Platte,platte2024
56033,Wyoming,Sheridan,sheridan2024
56035,Wyoming,Sublette,sublette2024
56037,Wyoming,Sweetwater,sweetwater2024
56039,Wyoming,Teton,teton2024
56041,Wyoming,Uinta,uinta2024
56043,Wyoming,Washakie,washakie2024
56045,Wyoming,Weston,weston2024
